ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER
2021-07-13,23649302.880005352,-9496820.791433824,33398841.98403265,2859028.94755922,-1221436.4715682222,0.0,432.61287200000004,0.0
2021-07-14,22701596.160002623,-9539239.50939599,33392501.18804638,3299484.354105538,-1890783.9655620237,0.0,435.97042,0.0
2021-07-15,23575242.880004834,-9576296.460304582,33386160.392060112,2916632.043830476,-1615322.9197641362,0.0,439.02103600000004,0.0
2021-07-16,23714497.76000476,-9607084.379505374,33379819.59607384,1963601.5687229407,1403583.8017612398,0.0,437.70743000000004,0.0
2021-07-17,25547358.56000912,-9630839.097950812,33373478.800087564,1003335.895842113,2722008.1883069333,0.0,424.08297,0.0
2021-07-18,27416213.440014046,-9646952.552109,33367138.00410129,537615.4347834096,1785961.8869181334,0.0,435.05323400000003,0.0
2021-07-19,25516144.800007865,-9654981.017431492,33360797.20811502,709677.9295160797,-1184010.520094177,0.0,433.23765,0.0
2021-07-20,23582275.360007916,-9654648.558229122,33354456.41212875,1270727.7837595865,-1221436.4715666606,0.0,429.633304,0.0
2021-07-21,23254269.599999648,-9645845.837547967,33348115.61614248,1778849.223435379,-1890783.965561768,0.0,436.352474,0.0
2021-07-22,22846220.160001606,-9628624.570962992,33341774.820156205,1848506.820272052,-1615322.9197609974,0.0,438.0671499999999,0.0
2021-07-23,23316244.47999927,-9603188.033774184,33335434.024169937,1296703.6153043143,1403583.8017620074,0.0,434.82260399999996,0.0
2021-07-24,25473026.240006946,-9569878.13802063,33329093.228183668,167062.0124645938,2722008.1883067684,0.0,431.7683899999999,0.0
2021-07-25,27035730.880011007,-9529159.68076092,33322752.43219739,-1298298.0897223502,1785961.8869273278,0.0,424.929728,0.0
2021-07-26,24741169.920005977,-9481602.42616677,33316411.63621112,-2700181.6058132374,-1184010.5200962075,0.0,6.960000000000001,0.0
2021-07-27,23090031.199999917,-9427861.71938173,33310070.84022485,-3576054.1615918013,-1221436.471569536,0.0,0.0,0.0
2021-07-28,22510707.199997876,-9368658.339632897,33303730.04423857,-3585829.875090612,-1890783.9655641755,0.0,0.0,0.0
2021-07-29,23409716.480005722,-9304758.283908209,33297389.248252302,-2725208.966685072,-1615322.9197630216,0.0,395.4182859999999,0.0
2021-07-30,24378009.120003205,-9236953.132156068,33291048.45226604,-1403362.163173066,1403583.8017520811,0.0,409.83090200000004,0.0
2021-07-31,26366096.000011224,-9166041.582465574,33284707.65627976,-264006.8750089282,2722008.188306604,0.0,362.30118999999996,0.0
2021-08-01,29277064.32001577,-9092812.66296243,33278366.860293493,182192.1594346509,1785961.8869252775,0.0,511.3860360000001,0.0
2021-08-02,26420688.800011694,-9018031.02987509,33272026.06430722,-133826.37490456342,-1184010.5200955698,0.0,502.375258,0.0
2021-08-03,25773704.320010863,-8942424.652297175,33265685.268320944,-828684.4438146752,-1221436.471567975,0.0,508.86899199999993,0.0
2021-08-04,25113902.400003623,-8866675.068093088,33259344.472334675,-1370964.825309968,-1890783.965561256,0.0,510.087536,0.0
2021-08-05,24138452.160007887,-8791410.276770283,33253003.6763484,-1461965.9080067757,-1615322.9197598828,0.0,508.63759,0.0
2021-08-06,25108842.400007498,-8717200.218589185,33246662.88036213,-1189819.5337014503,1403583.8017548362,0.0,518.845022,0.0
